caller,receiver,timestamp,duration_sec,cell_tower
9157334558,9633844632,2026-07-19T22:45:22.420389,1085,TOWER-2
9470943746,9658565490,2026-08-04T06:45:22.420389,1660,TOWER-1
9470943746,9250703355,2026-07-03T05:45:22.420389,114,TOWER-2
9251305036,9252679083,2026-08-29T12:45:22.420389,398,TOWER-2
9223786821,9416624250,2026-08-18T05:45:22.420389,123,TOWER-2
9930059616,9440112039,2026-08-02T05:45:22.420389,1489,TOWER-4
9633844632,9645445371,2026-07-18T22:45:22.420389,637,TOWER-4
9206683624,9947866864,2026-08-24T21:45:22.420389,180,TOWER-5
9206683624,9992003135,2026-08-22T04:45:22.420389,724,TOWER-4
9396524876,9763553360,2026-06-27T08:45:22.420389,1186,TOWER-4
9396524876,9992003135,2026-08-17T08:45:22.420389,413,TOWER-2
9101766480,9997208934,2026-08-22T11:45:22.420389,1715,TOWER-5
9396524876,9776723706,2026-07-27T18:45:22.420389,1337,TOWER-5
9157334558,9645445371,2026-07-15T22:45:22.420389,1255,TOWER-1
9485013618,9834030738,2026-08-15T04:45:22.420389,671,TOWER-4
9633844632,9119325613,2026-07-26T04:45:22.420389,808,TOWER-2
9507631359,9416624250,2026-08-08T06:45:22.420389,981,TOWER-5
9157334558,9485013618,2026-07-14T22:45:22.420389,934,TOWER-5
9763553360,9157334558,2026-06-30T17:45:22.420389,812,TOWER-1
9883716767,9485013618,2026-07-15T22:45:22.420389,1608,TOWER-5
9119325613,9250703355,2026-07-10T22:45:22.420389,408,TOWER-4
9206683624,9883716767,2026-07-16T22:45:22.420389,957,TOWER-5
9485013618,9776723706,2026-07-11T20:45:22.420389,648,TOWER-2
9485013618,9119325613,2026-07-18T22:45:22.420389,1445,TOWER-3
9883716767,9119325613,2026-07-12T22:45:22.420389,120,TOWER-1
9947866864,9507631359,2026-08-15T22:45:22.420389,1665,TOWER-5
9316044204,9101766480,2026-06-09T19:45:22.420389,924,TOWER-2
9763553360,9316044204,2026-08-08T20:45:22.420389,541,TOWER-1
9645445371,9485013618,2026-07-12T22:45:22.420389,920,TOWER-4
9251305036,9166012408,2026-07-02T01:45:22.420389,245,TOWER-4
9645445371,9157334558,2026-07-12T22:45:22.420389,1692,TOWER-2
9633844632,9157334558,2026-07-14T22:45:22.420389,441,TOWER-4
9997208934,9440112039,2026-06-18T16:45:22.420389,1687,TOWER-5
9883716767,9119325613,2026-07-18T22:45:22.420389,1129,TOWER-3
9396524876,9485013618,2026-06-29T09:45:22.420389,467,TOWER-2
9315220005,9834030738,2026-07-19T03:45:22.420389,1273,TOWER-2
9507631359,9315220005,2026-07-07T19:45:22.420389,1044,TOWER-2
9859601150,9992003135,2026-07-02T02:45:22.420389,382,TOWER-5
9206683624,9883716767,2026-07-12T22:45:22.420389,1047,TOWER-3
9997208934,9658565490,2026-06-11T10:45:22.420389,44,TOWER-4
9515353101,9455401597,2026-08-19T09:45:22.420389,983,TOWER-1
9645445371,9157334558,2026-07-18T22:45:22.420389,1756,TOWER-2
9396524876,9507631359,2026-08-24T16:45:22.420389,576,TOWER-3
9157334558,9485013618,2026-07-14T22:45:22.420389,344,TOWER-5
9859601150,9763553360,2026-06-25T16:45:22.420389,1530,TOWER-4
9455401597,9157334558,2026-08-18T15:45:22.420389,1202,TOWER-1
9859601150,9507861547,2026-06-29T12:45:22.420389,1681,TOWER-2
9206683624,9883716767,2026-07-20T22:45:22.420389,1366,TOWER-5
9992003135,9103521443,2026-06-16T08:45:22.420389,828,TOWER-2
9103521443,9315220005,2026-06-28T05:45:22.420389,1198,TOWER-3
9157334558,9633844632,2026-07-10T22:45:22.420389,1765,TOWER-2
9251305036,9785122250,2026-07-08T21:45:22.420389,281,TOWER-2
9483778558,9356684463,2026-07-24T13:45:22.420389,1444,TOWER-5
9356684463,9930059616,2026-07-28T01:45:22.420389,844,TOWER-1
9633844632,9780075432,2026-07-09T14:45:22.420389,250,TOWER-2
9515353101,9633844632,2026-06-01T22:45:22.420389,648,TOWER-4
9119325613,9250703355,2026-07-17T22:45:22.420389,991,TOWER-4
9645445371,9344234907,2026-08-22T01:45:22.420389,437,TOWER-2
9633844632,9223786821,2026-07-15T22:45:22.420389,548,TOWER-2
9485013618,9119325613,2026-08-23T10:45:22.420389,1572,TOWER-1
9250703355,9485013618,2026-07-10T22:45:22.420389,965,TOWER-5
9166012408,9507861547,2026-06-03T17:45:22.420389,1755,TOWER-1
9223786821,9157334558,2026-07-16T22:45:22.420389,983,TOWER-5
9763553360,9396524876,2026-08-17T03:45:22.420389,176,TOWER-1
9645445371,9485013618,2026-07-20T22:45:22.420389,1422,TOWER-1
9930059616,9859601150,2026-07-08T18:45:22.420389,1482,TOWER-5
9645445371,9157334558,2026-07-19T22:45:22.420389,961,TOWER-1
9483778558,9103521443,2026-07-12T10:45:22.420389,1649,TOWER-4
9883716767,9485013618,2026-08-14T12:45:22.420389,882,TOWER-1
9633844632,9157334558,2026-07-07T12:45:22.420389,1107,TOWER-2
9119325613,9250703355,2026-06-18T17:45:22.420389,1788,TOWER-5
9223786821,9633844632,2026-07-20T22:45:22.420389,1532,TOWER-5
9633844632,9157334558,2026-07-17T22:45:22.420389,741,TOWER-3
9157334558,9455401597,2026-06-02T04:45:22.420389,1215,TOWER-5
9485013618,9645445371,2026-07-10T22:45:22.420389,851,TOWER-4
9344234907,9251305036,2026-06-10T10:45:22.420389,1433,TOWER-5
9223786821,9633844632,2026-07-10T22:45:22.420389,605,TOWER-1
9883716767,9119325613,2026-07-16T22:45:22.420389,395,TOWER-5
9633844632,9645445371,2026-07-20T22:45:22.420389,353,TOWER-5
9166012408,9344234907,2026-08-18T22:45:22.420389,140,TOWER-2
9645445371,9485013618,2026-07-13T22:45:22.420389,1150,TOWER-4
9834030738,9119325613,2026-06-07T04:45:22.420389,1528,TOWER-3
9883716767,9250703355,2026-07-19T22:45:22.420389,18,TOWER-3
9250703355,9485013618,2026-07-10T22:45:22.420389,78,TOWER-4
9223786821,9485013618,2026-07-17T22:45:22.420389,800,TOWER-5
9947866864,9122330468,2026-08-14T12:45:22.420389,762,TOWER-4
9122330468,9776723706,2026-08-20T00:45:22.420389,1559,TOWER-1
9883716767,9645445371,2026-08-12T19:45:22.420389,1372,TOWER-1
9947866864,9992003135,2026-06-11T09:45:22.420389,89,TOWER-3
9157334558,9785122250,2026-07-01T01:45:22.420389,1357,TOWER-4
9645445371,9633844632,2026-07-11T22:45:22.420389,745,TOWER-2
9122330468,9206683624,2026-06-18T12:45:22.420389,1652,TOWER-4
9223786821,9252679083,2026-07-31T16:45:22.420389,1288,TOWER-1
9250703355,9507631359,2026-06-26T15:45:22.420389,1347,TOWER-4
9834030738,9316044204,2026-07-01T02:45:22.420389,1158,TOWER-4
9122330468,9785122250,2026-08-30T19:45:22.420389,599,TOWER-2
9633844632,9223786821,2026-07-20T22:45:22.420389,286,TOWER-5
9119325613,9883716767,2026-07-19T22:45:22.420389,1666,TOWER-5
9250703355,9103521443,2026-06-19T23:45:22.420389,1210,TOWER-1
9763553360,9485013618,2026-07-29T20:45:22.420389,548,TOWER-5
9645445371,9316044204,2026-06-07T19:45:22.420389,783,TOWER-4
9166012408,9763553360,2026-06-27T20:45:22.420389,1355,TOWER-3
9206683624,9883716767,2026-07-12T22:45:22.420389,121,TOWER-4
9157334558,9633844632,2026-07-16T22:45:22.420389,816,TOWER-3
9645445371,9633844632,2026-07-17T22:45:22.420389,166,TOWER-4
9633844632,9485013618,2026-07-13T22:45:22.420389,754,TOWER-2
9395894857,9122330468,2026-07-14T17:45:22.420389,1004,TOWER-3
9250703355,9883716767,2026-07-13T22:45:22.420389,1676,TOWER-4
9470943746,9166012408,2026-06-20T10:45:22.420389,977,TOWER-1
9119325613,9658565490,2026-07-12T02:45:22.420389,910,TOWER-5
9645445371,9776723706,2026-08-27T03:45:22.420389,1675,TOWER-4
9315220005,9103521443,2026-08-30T04:45:22.420389,914,TOWER-2
9206683624,9119325613,2026-07-11T22:45:22.420389,13,TOWER-3
9859601150,9507861547,2026-07-26T17:45:22.420389,194,TOWER-2
9763553360,9416624250,2026-07-17T13:45:22.420389,296,TOWER-5
9206683624,9470943746,2026-08-24T02:45:22.420389,456,TOWER-3
9344234907,9507631359,2026-08-25T13:45:22.420389,792,TOWER-3
9119325613,9485013618,2026-07-13T13:45:22.420389,1061,TOWER-4
9206683624,9485013618,2026-07-20T22:45:22.420389,826,TOWER-5
9122330468,9633844632,2026-07-25T23:45:22.420389,853,TOWER-4
9883716767,9206683624,2026-08-28T16:45:22.420389,1799,TOWER-3
9485013618,9633844632,2026-07-13T22:45:22.420389,891,TOWER-2
9485013618,9157334558,2026-07-12T22:45:22.420389,1384,TOWER-4
9992003135,9251305036,2026-07-20T08:45:22.420389,1402,TOWER-2
9633844632,9157334558,2026-08-12T18:45:22.420389,1670,TOWER-4
9119325613,9834030738,2026-08-30T06:45:22.420389,152,TOWER-4
9223786821,9859601150,2026-06-05T10:45:22.420389,1215,TOWER-5
9485013618,9250703355,2026-07-18T22:45:22.420389,1047,TOWER-4
9834030738,9252679083,2026-08-05T06:45:22.420389,1785,TOWER-3
9416624250,9455401597,2026-08-01T10:45:22.420389,211,TOWER-3
9834030738,9122330468,2026-06-28T21:45:22.420389,551,TOWER-4
9483778558,9119325613,2026-08-16T03:45:22.420389,992,TOWER-5
9485013618,9507861547,2026-06-30T00:45:22.420389,544,TOWER-5
9440112039,9776723706,2026-07-31T18:45:22.420389,984,TOWER-3
9633844632,9483778558,2026-07-02T00:45:22.420389,1677,TOWER-1
9119325613,9356684463,2026-07-27T10:45:22.420389,560,TOWER-4
9315220005,9252679083,2026-08-02T05:45:22.420389,1360,TOWER-4
9633844632,9507861547,2026-06-29T11:45:22.420389,1240,TOWER-3
9883716767,9119325613,2026-07-20T22:45:22.420389,771,TOWER-1
9883716767,9485013618,2026-07-13T22:45:22.420389,205,TOWER-2
9645445371,9223786821,2026-07-17T22:45:22.420389,1536,TOWER-5
9834030738,9780075432,2026-08-26T18:45:22.420389,1162,TOWER-4
9223786821,9645445371,2026-07-16T22:45:22.420389,224,TOWER-4
9119325613,9883716767,2026-07-25T12:45:22.420389,1476,TOWER-1
9119325613,9206683624,2026-07-18T22:45:22.420389,216,TOWER-5
9883716767,9485013618,2026-07-12T22:45:22.420389,91,TOWER-4
9515353101,9785122250,2026-07-05T02:45:22.420389,1181,TOWER-2
9485013618,9883716767,2026-07-15T22:45:22.420389,1078,TOWER-4
9344234907,9763553360,2026-08-09T07:45:22.420389,422,TOWER-5
9223786821,9485013618,2026-07-18T22:45:22.420389,1049,TOWER-4
9507861547,9252679083,2026-06-27T22:45:22.420389,102,TOWER-4
9396524876,9947866864,2026-07-04T16:45:22.420389,1229,TOWER-1
9947866864,9440112039,2026-08-07T08:45:22.420389,69,TOWER-5
9485013618,9645445371,2026-07-13T22:45:22.420389,689,TOWER-5
9485013618,9157334558,2026-07-10T22:45:22.420389,49,TOWER-1
9507631359,9633844632,2026-07-15T22:45:22.420389,128,TOWER-2
9883716767,9485013618,2026-07-11T22:45:22.420389,1682,TOWER-5
9206683624,9250703355,2026-07-16T22:45:22.420389,374,TOWER-2
9166012408,9992003135,2026-06-07T14:45:22.420389,1360,TOWER-4
9103521443,9992003135,2026-08-27T05:45:22.420389,374,TOWER-3
9485013618,9250703355,2026-07-15T22:45:22.420389,1060,TOWER-3
9997208934,9645445371,2026-08-17T01:45:22.420389,436,TOWER-3
9316044204,9859601150,2026-07-10T13:45:22.420389,778,TOWER-2
9485013618,9645445371,2026-07-18T22:45:22.420389,70,TOWER-2
9315220005,9483778558,2026-08-12T00:45:22.420389,235,TOWER-1
9157334558,9645445371,2026-07-18T22:45:22.420389,590,TOWER-1
9206683624,9883716767,2026-07-16T22:45:22.420389,1541,TOWER-4
9103521443,9344234907,2026-06-10T20:45:22.420389,1355,TOWER-1
9633844632,9485013618,2026-07-12T22:45:22.420389,247,TOWER-4
9206683624,9250703355,2026-07-18T22:45:22.420389,1766,TOWER-1
9485013618,9206683624,2026-07-15T22:45:22.420389,955,TOWER-4
9103521443,9883716767,2026-08-03T17:45:22.420389,460,TOWER-5
9930059616,9859601150,2026-07-02T10:45:22.420389,1721,TOWER-4
9776723706,9440112039,2026-06-10T23:45:22.420389,262,TOWER-3
9947866864,9515353101,2026-06-15T06:45:22.420389,912,TOWER-2
9930059616,9395894857,2026-06-12T12:45:22.420389,756,TOWER-5
9470943746,9776723706,2026-08-07T15:45:22.420389,1171,TOWER-5
9119325613,9485013618,2026-07-18T22:45:22.420389,151,TOWER-2
9251305036,9166012408,2026-08-26T20:45:22.420389,1097,TOWER-4
9633844632,9515353101,2026-06-29T18:45:22.420389,692,TOWER-2
9507861547,9470943746,2026-08-13T06:45:22.420389,1065,TOWER-1
9316044204,9416624250,2026-08-06T19:45:22.420389,1017,TOWER-3
9997208934,9103521443,2026-08-01T14:45:22.420389,279,TOWER-3
9251305036,9785122250,2026-08-27T02:45:22.420389,114,TOWER-5
9206683624,9485013618,2026-07-19T22:45:22.420389,751,TOWER-1
9992003135,9859601150,2026-06-15T12:45:22.420389,11,TOWER-3
9658565490,9883716767,2026-08-13T17:45:22.420389,255,TOWER-4
9834030738,9396524876,2026-06-27T13:45:22.420389,1262,TOWER-2
9633844632,9483778558,2026-07-21T01:45:22.420389,578,TOWER-4
9483778558,9658565490,2026-07-16T17:45:22.420389,1653,TOWER-1
9507631359,9992003135,2026-07-03T15:45:22.420389,498,TOWER-3
9992003135,9251305036,2026-08-26T18:45:22.420389,1692,TOWER-4
9645445371,9483778558,2026-06-30T01:45:22.420389,425,TOWER-1
9157334558,9633844632,2026-07-16T22:45:22.420389,1268,TOWER-2
9883716767,9206683624,2026-07-11T22:45:22.420389,1152,TOWER-3
9223786821,9633844632,2026-07-12T22:45:22.420389,800,TOWER-1
9992003135,9416624250,2026-07-27T12:45:22.420389,1776,TOWER-1
9157334558,9103521443,2026-07-14T08:45:22.420389,1513,TOWER-3
9883716767,9485013618,2026-07-14T22:45:22.420389,79,TOWER-3
9633844632,9122330468,2026-07-01T19:45:22.420389,1711,TOWER-1
9645445371,9416624250,2026-08-18T06:45:22.420389,1221,TOWER-3
9776723706,9997208934,2026-06-24T15:45:22.420389,797,TOWER-4
9645445371,9485013618,2026-07-18T22:45:22.420389,802,TOWER-1
9485013618,9206683624,2026-07-19T22:45:22.420389,892,TOWER-4
9223786821,9645445371,2026-07-13T22:45:22.420389,437,TOWER-1
9930059616,9344234907,2026-06-07T21:45:22.420389,163,TOWER-5
9776723706,9507631359,2026-06-18T06:45:22.420389,551,TOWER-5
9316044204,9315220005,2026-06-27T06:45:22.420389,826,TOWER-4
9507631359,9470943746,2026-07-05T08:45:22.420389,824,TOWER-1
9645445371,9883716767,2026-08-27T07:45:22.420389,1535,TOWER-5
9206683624,9883716767,2026-07-11T22:45:22.420389,1020,TOWER-5
9122330468,9763553360,2026-07-25T16:45:22.420389,1229,TOWER-4
9315220005,9440112039,2026-07-20T22:45:22.420389,1460,TOWER-3
9101766480,9250703355,2026-07-03T03:45:22.420389,1305,TOWER-4
9344234907,9119325613,2026-08-29T01:45:22.420389,993,TOWER-2
9780075432,9633844632,2026-06-22T10:45:22.420389,593,TOWER-5
9485013618,9157334558,2026-07-14T22:45:22.420389,1411,TOWER-2
9223786821,9633844632,2026-07-20T22:45:22.420389,1341,TOWER-2
9883716767,9930059616,2026-06-30T05:45:22.420389,917,TOWER-4
9223786821,9485013618,2026-07-15T22:45:22.420389,505,TOWER-2
9834030738,9157334558,2026-07-12T22:45:22.420389,340,TOWER-2
9356684463,9251305036,2026-07-07T23:45:22.420389,820,TOWER-2
9645445371,9515353101,2026-06-19T16:45:22.420389,868,TOWER-1
9344234907,9440112039,2026-08-15T16:45:22.420389,407,TOWER-3
9485013618,9250703355,2026-07-11T22:45:22.420389,660,TOWER-2
9645445371,9251305036,2026-06-06T13:45:22.420389,816,TOWER-2
9223786821,9344234907,2026-08-29T02:45:22.420389,580,TOWER-5
9485013618,9223786821,2026-07-19T22:45:22.420389,713,TOWER-3
9119325613,9485013618,2026-07-18T22:45:22.420389,295,TOWER-4
9157334558,9633844632,2026-07-16T22:45:22.420389,1412,TOWER-5
9485013618,9223786821,2026-06-01T18:45:22.420389,591,TOWER-1
9507861547,9785122250,2026-07-13T06:45:22.420389,457,TOWER-3
9440112039,9483778558,2026-08-28T12:45:22.420389,1160,TOWER-5
9645445371,9633844632,2026-07-18T22:45:22.420389,1497,TOWER-4
9396524876,9763553360,2026-08-08T15:45:22.420389,327,TOWER-3
9507861547,9223786821,2026-06-20T11:45:22.420389,163,TOWER-3
9157334558,9859601150,2026-06-26T21:45:22.420389,1779,TOWER-5
9103521443,9440112039,2026-06-26T05:45:22.420389,950,TOWER-5
9658565490,9785122250,2026-06-30T07:45:22.420389,1313,TOWER-2
9455401597,9507861547,2026-08-20T08:45:22.420389,854,TOWER-3
9483778558,9157334558,2026-07-28T22:45:22.420389,620,TOWER-5
9485013618,9645445371,2026-07-10T22:45:22.420389,835,TOWER-5
9485013618,9206683624,2026-07-18T22:45:22.420389,1056,TOWER-3
9785122250,9103521443,2026-06-28T15:45:22.420389,1078,TOWER-1
9252679083,9997208934,2026-08-08T23:45:22.420389,89,TOWER-5
9157334558,9166012408,2026-08-30T05:45:22.420389,939,TOWER-3
9834030738,9633844632,2026-08-20T03:45:22.420389,1093,TOWER-2
9101766480,9250703355,2026-08-07T13:45:22.420389,840,TOWER-3
9416624250,9947866864,2026-08-02T23:45:22.420389,1005,TOWER-1
9206683624,9883716767,2026-07-14T22:45:22.420389,399,TOWER-4
9645445371,9157334558,2026-07-12T22:45:22.420389,871,TOWER-5
9658565490,9395894857,2026-08-04T04:45:22.420389,1620,TOWER-1
9455401597,9395894857,2026-07-15T07:45:22.420389,1112,TOWER-4
9166012408,9103521443,2026-08-06T18:45:22.420389,1309,TOWER-2
9947866864,9883716767,2026-07-18T21:45:22.420389,1581,TOWER-5
9485013618,9206683624,2026-07-18T22:45:22.420389,826,TOWER-1
9658565490,9470943746,2026-07-20T10:45:22.420389,409,TOWER-4
9166012408,9763553360,2026-07-13T00:45:22.420389,1605,TOWER-2
9223786821,9658565490,2026-07-01T10:45:22.420389,452,TOWER-1
9250703355,9485013618,2026-07-16T22:45:22.420389,61,TOWER-2
9396524876,9883716767,2026-07-25T13:45:22.420389,742,TOWER-5
9776723706,9947866864,2026-06-17T11:45:22.420389,1456,TOWER-3
9485013618,9633844632,2026-07-02T18:45:22.420389,1550,TOWER-2
9315220005,9507861547,2026-05-31T22:45:22.420389,285,TOWER-4
9119325613,9485013618,2026-07-20T22:45:22.420389,622,TOWER-4
9251305036,9316044204,2026-07-04T17:45:22.420389,1717,TOWER-4
9645445371,9485013618,2026-07-12T22:45:22.420389,786,TOWER-2
9206683624,9947866864,2026-08-24T22:45:22.420389,969,TOWER-3
9883716767,9485013618,2026-07-16T22:45:22.420389,1003,TOWER-4
9223786821,9166012408,2026-06-29T08:45:22.420389,735,TOWER-3
9645445371,9157334558,2026-07-12T22:45:22.420389,89,TOWER-1
9396524876,9485013618,2026-06-13T10:45:22.420389,319,TOWER-4
9119325613,9485013618,2026-07-15T22:45:22.420389,1533,TOWER-5
9763553360,9658565490,2026-08-02T16:45:22.420389,575,TOWER-2
9515353101,9315220005,2026-08-10T10:45:22.420389,465,TOWER-4
9645445371,9157334558,2026-07-19T22:45:22.420389,1151,TOWER-3
9883716767,9101766480,2026-07-15T00:45:22.420389,818,TOWER-3
9157334558,9645445371,2026-07-15T22:45:22.420389,1687,TOWER-1
9356684463,9101766480,2026-06-01T01:45:22.420389,374,TOWER-4
9930059616,9101766480,2026-06-18T18:45:22.420389,1694,TOWER-1
9992003135,9785122250,2026-07-29T23:45:22.420389,825,TOWER-4
9157334558,9645445371,2026-07-12T22:45:22.420389,1359,TOWER-3
9645445371,9157334558,2026-07-15T22:45:22.420389,140,TOWER-3
9992003135,9763553360,2026-08-09T21:45:22.420389,1214,TOWER-1
9883716767,9250703355,2026-08-07T15:45:22.420389,1093,TOWER-1
9470943746,9515353101,2026-06-28T15:45:22.420389,785,TOWER-1
9992003135,9507861547,2026-07-06T02:45:22.420389,356,TOWER-4
9883716767,9515353101,2026-07-29T22:45:22.420389,1020,TOWER-3
9166012408,9633844632,2026-06-20T04:45:22.420389,628,TOWER-5
9507631359,9252679083,2026-07-28T13:45:22.420389,422,TOWER-3
9157334558,9633844632,2026-07-12T22:45:22.420389,1075,TOWER-1
9395894857,9356684463,2026-07-05T22:45:22.420389,1208,TOWER-4
9119325613,9206683624,2026-07-15T22:45:22.420389,213,TOWER-3
9507631359,9396524876,2026-07-13T01:45:22.420389,641,TOWER-2
9119325613,9785122250,2026-06-10T03:45:22.420389,277,TOWER-4
9883716767,9485013618,2026-07-11T22:45:22.420389,1262,TOWER-1
9470943746,9455401597,2026-06-04T16:45:22.420389,911,TOWER-4
9119325613,9250703355,2026-07-11T22:45:22.420389,1350,TOWER-1
9507631359,9930059616,2026-07-16T12:45:22.420389,1511,TOWER-3
9157334558,9416624250,2026-08-18T17:45:22.420389,667,TOWER-5
9947866864,9507631359,2026-06-10T07:45:22.420389,594,TOWER-3
9997208934,9483778558,2026-07-06T20:45:22.420389,759,TOWER-4
9206683624,9250703355,2026-07-11T22:45:22.420389,877,TOWER-2
9883716767,9250703355,2026-07-10T22:45:22.420389,944,TOWER-4
9485013618,9250703355,2026-07-29T19:45:22.420389,275,TOWER-2
9416624250,9633844632,2026-07-29T08:45:22.420389,1739,TOWER-4
9483778558,9947866864,2026-07-25T22:45:22.420389,19,TOWER-5
9166012408,9883716767,2026-06-16T23:45:22.420389,1666,TOWER-2
9356684463,9992003135,2026-07-31T10:45:22.420389,245,TOWER-1
9101766480,9859601150,2026-06-05T08:45:22.420389,1107,TOWER-1
9930059616,9785122250,2026-06-24T18:45:22.420389,309,TOWER-3
9395894857,9166012408,2026-07-30T01:45:22.420389,794,TOWER-5
9356684463,9645445371,2026-08-07T14:45:22.420389,934,TOWER-5
9157334558,9633844632,2026-07-19T22:45:22.420389,698,TOWER-2
9633844632,9157334558,2026-07-10T22:45:22.420389,1721,TOWER-4
9483778558,9515353101,2026-08-13T22:45:22.420389,294,TOWER-4
9483778558,9315220005,2026-06-30T18:45:22.420389,659,TOWER-5
9250703355,9119325613,2026-07-19T22:45:22.420389,1378,TOWER-3
9251305036,9485013618,2026-08-29T15:45:22.420389,1391,TOWER-1
9101766480,9157334558,2026-06-06T19:45:22.420389,156,TOWER-4
9470943746,9315220005,2026-06-27T00:45:22.420389,1037,TOWER-1
9251305036,9485013618,2026-07-27T17:45:22.420389,465,TOWER-4
9633844632,9157334558,2026-07-18T22:45:22.420389,913,TOWER-1
9250703355,9883716767,2026-07-20T22:45:22.420389,853,TOWER-4
9633844632,9645445371,2026-07-14T22:45:22.420389,814,TOWER-5
9485013618,9223786821,2026-07-20T22:45:22.420389,291,TOWER-1
9395894857,9440112039,2026-07-12T03:45:22.420389,1066,TOWER-5
9119325613,9250703355,2026-07-11T22:45:22.420389,424,TOWER-1
9883716767,9119325613,2026-07-13T22:45:22.420389,441,TOWER-1
9780075432,9356684463,2026-06-01T10:45:22.420389,1673,TOWER-5
9206683624,9119325613,2026-07-12T22:45:22.420389,644,TOWER-2
9250703355,9119325613,2026-07-13T22:45:22.420389,563,TOWER-2
9250703355,9997208934,2026-08-30T02:45:22.420389,978,TOWER-2
9356684463,9119325613,2026-08-25T20:45:22.420389,698,TOWER-3
9250703355,9485013618,2026-07-11T22:45:22.420389,76,TOWER-1
9633844632,9157334558,2026-07-18T22:45:22.420389,768,TOWER-1
9157334558,9223786821,2026-07-14T22:45:22.420389,184,TOWER-1
9316044204,9658565490,2026-07-02T16:45:22.420389,863,TOWER-3
9250703355,9507861547,2026-07-22T21:45:22.420389,1490,TOWER-5
9206683624,9250703355,2026-07-14T22:45:22.420389,169,TOWER-2
9633844632,9645445371,2026-07-20T22:45:22.420389,74,TOWER-3
9485013618,9859601150,2026-07-24T03:45:22.420389,891,TOWER-2
9206683624,9483778558,2026-07-06T15:45:22.420389,891,TOWER-4
9645445371,9507861547,2026-07-09T20:45:22.420389,220,TOWER-4
9483778558,9859601150,2026-07-30T15:45:22.420389,855,TOWER-1
9395894857,9776723706,2026-07-18T18:45:22.420389,574,TOWER-1
9785122250,9356684463,2026-07-21T05:45:22.420389,1320,TOWER-2
9470943746,9834030738,2026-06-20T06:45:22.420389,125,TOWER-2
9785122250,9930059616,2026-08-08T09:45:22.420389,746,TOWER-2
9416624250,9470943746,2026-08-02T16:45:22.420389,25,TOWER-5
9223786821,9645445371,2026-07-13T22:45:22.420389,1523,TOWER-1
9396524876,9930059616,2026-07-14T14:45:22.420389,55,TOWER-5
9633844632,9485013618,2026-07-12T22:45:22.420389,267,TOWER-3
9947866864,9101766480,2026-07-07T20:45:22.420389,1498,TOWER-4
9485013618,9119325613,2026-07-13T22:45:22.420389,37,TOWER-4
9645445371,9206683624,2026-06-14T18:45:22.420389,918,TOWER-1
9633844632,9157334558,2026-07-19T06:45:22.420389,1489,TOWER-5
9395894857,9780075432,2026-08-21T17:45:22.420389,1101,TOWER-5
9206683624,9119325613,2026-07-10T22:45:22.420389,431,TOWER-2
9252679083,9157334558,2026-07-29T10:45:22.420389,615,TOWER-4
9416624250,9507631359,2026-07-12T03:45:22.420389,1666,TOWER-3
9250703355,9883716767,2026-07-12T22:45:22.420389,637,TOWER-2
9122330468,9356684463,2026-06-24T01:45:22.420389,297,TOWER-4
9250703355,9780075432,2026-06-29T05:45:22.420389,612,TOWER-5
9645445371,9485013618,2026-07-10T22:45:22.420389,730,TOWER-4
9206683624,9250703355,2026-08-27T21:45:22.420389,143,TOWER-5
9859601150,9252679083,2026-06-29T11:45:22.420389,1708,TOWER-3
9483778558,9122330468,2026-07-30T18:45:22.420389,1140,TOWER-3
9930059616,9316044204,2026-06-04T05:45:22.420389,239,TOWER-1
9763553360,9315220005,2026-06-24T14:45:22.420389,1060,TOWER-1
9645445371,9416624250,2026-08-20T05:45:22.420389,570,TOWER-4
9883716767,9859601150,2026-07-13T23:45:22.420389,572,TOWER-3
9645445371,9883716767,2026-07-07T05:45:22.420389,1447,TOWER-3
9119325613,9206683624,2026-07-18T22:45:22.420389,700,TOWER-5
9633844632,9645445371,2026-07-14T22:45:22.420389,1383,TOWER-2
9507861547,9997208934,2026-07-08T11:45:22.420389,827,TOWER-1
9157334558,9485013618,2026-07-15T22:45:22.420389,780,TOWER-5
9119325613,9206683624,2026-07-20T22:45:22.420389,1037,TOWER-3
9485013618,9119325613,2026-07-18T22:45:22.420389,1652,TOWER-5
9101766480,9763553360,2026-07-13T07:45:22.420389,200,TOWER-1
9633844632,9515353101,2026-07-21T01:45:22.420389,895,TOWER-3
9157334558,9645445371,2026-07-11T22:45:22.420389,779,TOWER-3
9483778558,9930059616,2026-06-25T05:45:22.420389,844,TOWER-3
9992003135,9515353101,2026-06-21T19:45:22.420389,1737,TOWER-1
9485013618,9119325613,2026-07-12T22:45:22.420389,911,TOWER-1
9166012408,9515353101,2026-07-29T06:45:22.420389,1182,TOWER-1
9633844632,9947866864,2026-06-13T01:45:22.420389,478,TOWER-1
9658565490,9315220005,2026-08-21T10:45:22.420389,897,TOWER-3
9785122250,9396524876,2026-07-18T08:45:22.420389,798,TOWER-4
9416624250,9252679083,2026-07-02T16:45:22.420389,473,TOWER-5
9250703355,9206683624,2026-07-16T22:45:22.420389,809,TOWER-3
9223786821,9485013618,2026-07-14T22:45:22.420389,1232,TOWER-4
9997208934,9992003135,2026-06-05T14:45:22.420389,863,TOWER-3
9396524876,9658565490,2026-07-31T12:45:22.420389,1595,TOWER-5
